bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
3,2.5,2620,4874,2.0,0,0,3,7,2620.0,0,1999,0,47.5328,-121.879,2360,4231
3,2.5,4930,77536,2.0,0,0,3,9,3930.0,1000,1981,0,47.7634,-122.139,2760,7351
3,1.75,1440,8560,1.0,0,0,4,7,1440.0,0,1979,0,47.7296,-122.232,1460,7560
4,2.25,2130,10650,2.0,0,0,4,8,2130.0,0,1977,0,47.5567,-122.159,3380,10050
5,2.5,3890,27311,2.0,0,2,3,10,3890.0,0,1950,1990,47.7291,-122.363,3160,22641
4,3.0,2390,4000,1.5,0,0,5,8,1460.0,930,1931,0,47.6857,-122.331,1670,4000
3,1.75,1510,11120,1.0,0,0,4,8,1510.0,0,1984,0,47.5931,-122.158,2660,10800
4,1.5,1850,7547,1.5,0,0,4,7,1850.0,0,1960,0,47.3714,-122.309,1730,7577
3,2.5,3800,13071,2.0,0,0,3,10,2730.0,1070,1994,0,47.3076,-122.397,2980,11110
4,2.5,2710,6937,2.0,0,0,3,7,2710.0,0,2009,0,47.5153,-121.871,2380,5866
2,2.25,1130,2191,2.0,0,0,3,8,1130.0,0,2010,0,47.6861,-122.103,1140,1710
3,2.0,1440,7187,1.0,0,0,4,7,970.0,470,1981,0,47.291,-122.368,1440,7187
5,2.5,2500,13034,1.0,0,0,3,7,1300.0,1200,1962,0,47.3343,-122.194,2440,13300
3,2.0,1300,6000,1.0,0,0,5,7,1300.0,0,1943,0,47.5482,-122.392,1230,6000
2,1.0,1240,5500,1.0,0,0,3,7,1240.0,0,1954,0,47.6461,-122.317,2080,4400
4,1.5,3050,82764,1.0,0,0,3,8,1650.0,1400,1966,0,47.5266,-122.189,2930,10074
4,2.5,2460,4200,2.0,0,0,3,8,2460.0,0,1998,0,47.6031,-122.021,2330,4200
4,3.5,5050,9520,2.0,0,0,3,11,3610.0,1440,2007,0,47.6364,-122.209,2430,9248
2,1.75,1660,11437,2.0,0,0,3,7,1660.0,0,1958,1992,47.4899,-122.339,1290,7860
4,2.25,2110,7560,2.0,0,0,4,8,2110.0,0,1974,0,47.7331,-122.183,2110,7560
2,2.25,1210,1267,2.0,0,0,3,8,1120.0,90,2010,0,47.6783,-122.376,1360,1349
3,1.75,1520,7350,1.0,0,0,4,7,1140.0,380,1972,0,47.7167,-122.17,1380,7350
3,2.25,1660,8188,2.0,0,0,4,7,1660.0,0,1988,0,47.3766,-122.115,1660,7000
4,2.75,2680,8500,1.0,0,4,4,9,1480.0,1200,1962,0,47.5634,-122.156,2940,8650
2,1.75,1500,4158,1.0,0,0,4,7,1220.0,280,1947,0,47.7006,-122.35,1270,4081
3,1.0,1720,8910,1.0,0,0,4,7,1720.0,0,1954,0,47.7736,-122.296,1870,8640
2,1.0,760,3000,1.0,0,0,3,6,760.0,0,1922,0,47.6633,-122.357,1630,3600
3,1.75,1640,4579,1.0,0,0,4,6,1640.0,0,1916,0,47.7061,-122.352,1580,5040
3,2.5,1800,5372,2.0,0,0,3,8,1800.0,0,1987,0,47.7188,-122.177,1650,6014
2,2.5,1360,1349,2.0,0,0,3,8,1050.0,310,1997,0,47.6254,-122.292,1430,4400
5,2.0,2270,2400,2.0,0,0,3,7,2270.0,0,1905,0,47.6051,-122.319,1320,2400
5,2.5,2093,10350,1.5,0,0,5,7,2093.0,0,1963,0,47.4495,-122.17,1520,10350
3,1.75,2320,6090,2.0,0,3,3,8,2040.0,280,1939,0,47.643,-122.412,3110,7052
2,1.75,2220,33000,1.0,0,0,4,8,2220.0,0,1970,0,47.7403,-122.129,2220,33000
2,1.0,950,3060,1.0,0,0,3,6,810.0,140,1925,0,47.6698,-122.323,1510,3780
2,1.0,950,3960,1.0,0,0,3,7,950.0,0,1941,0,47.6885,-122.337,1320,4050
3,1.0,1160,7491,1.0,0,0,4,6,1160.0,0,1917,0,47.7024,-122.359,1800,2267
2,2.5,1560,1222,2.0,0,0,3,8,1080.0,480,2008,0,47.604,-122.307,1560,2081
2,2.5,809,940,2.0,0,0,3,7,809.0,0,2003,0,47.5499,-122.384,1260,4240
3,1.75,1440,16819,1.5,0,0,4,6,1440.0,0,1925,0,47.3318,-122.373,1560,12376
4,1.0,1580,8475,1.5,0,2,4,7,1580.0,0,1928,0,47.5104,-122.254,1700,5650
3,1.75,2520,4534,1.0,0,0,5,9,1460.0,1060,1954,0,47.6381,-122.401,1870,5023
2,1.0,1250,5880,1.0,0,0,3,6,900.0,350,1948,0,47.6908,-122.391,1520,5020
4,2.5,1660,2500,2.0,0,0,3,7,1660.0,0,2007,0,47.5437,-122.283,1030,5000
3,2.5,2490,5978,2.0,0,0,3,9,2490.0,0,2003,0,47.6298,-122.022,2710,6629
3,2.5,1730,4086,2.0,0,0,3,8,1730.0,0,2013,0,47.5016,-122.341,2030,4086
3,1.75,1330,9831,1.0,0,0,3,7,1330.0,0,1987,0,47.3304,-122.277,1330,7500
2,1.0,780,8271,1.0,0,0,4,6,780.0,0,1924,0,47.7,-122.3,2220,8271
3,2.5,1890,6300,2.0,0,0,3,7,1890.0,0,2003,0,47.3673,-122.031,2100,6525
4,4.5,4225,284011,2.0,0,0,4,11,4225.0,0,1985,0,47.6118,-122.024,2870,14576
3,1.0,1360,9948,1.0,0,0,3,6,1360.0,0,1977,0,47.3422,-122.053,1670,8475
3,2.25,2040,18360,2.0,0,0,4,8,2040.0,0,1983,0,47.6976,-122.137,2590,21315
4,3.0,2350,5627,1.0,0,0,5,8,1490.0,860,1960,0,47.5514,-122.268,2020,5627
4,1.75,1960,7950,1.0,0,0,4,8,1960.0,0,1967,0,47.3109,-122.377,1960,8400
3,2.5,2480,6112,2.0,0,0,3,7,2480.0,0,2004,0,47.4387,-122.114,3220,6727
5,3.0,2520,5500,1.0,0,0,3,8,1550.0,970,2004,0,47.4938,-122.255,1700,8000
4,3.0,2680,15438,2.0,0,2,3,8,2680.0,0,1902,1956,47.6109,-122.226,4480,14406
4,2.5,3020,13122,2.0,0,0,3,9,2540.0,480,1997,0,47.6989,-122.111,3020,10873
4,2.25,2620,17366,1.0,0,3,3,9,1430.0,1190,1984,0,47.584,-122.077,2620,15335
4,2.5,2170,6000,2.0,0,0,3,7,1630.0,540,2008,0,47.5589,-122.365,1720,5668
2,2.5,1140,1181,3.0,0,0,3,8,1140.0,0,2007,0,47.6713,-122.383,1220,1189
3,2.25,2130,8466,1.0,0,0,3,7,1290.0,840,1983,0,47.4537,-122.211,2250,9682
3,2.5,1489,3266,2.0,0,0,3,7,1489.0,0,2014,0,47.3452,-122.217,1537,3273
2,1.5,950,4625,1.0,0,0,4,7,950.0,0,1949,0,47.6912,-122.34,1440,4625
4,3.5,5370,323215,2.0,0,0,3,10,5370.0,0,2002,0,47.6003,-122.076,3780,9891
4,1.75,2180,10200,1.0,0,2,3,8,2000.0,180,1966,0,47.7638,-122.27,2590,10445
4,2.75,3160,8197,1.0,0,0,3,8,1580.0,1580,1962,0,47.7004,-122.287,2050,8197
2,1.5,1260,6660,1.5,0,0,4,7,1260.0,0,1926,0,47.6792,-122.287,2140,4770
3,1.0,910,7700,1.0,0,0,4,7,910.0,0,1971,0,47.7303,-122.238,1250,7700
2,1.75,1720,5785,1.0,0,0,3,6,860.0,860,1948,2002,47.5554,-122.274,1680,5184
3,2.25,1760,7023,2.0,0,0,3,7,1760.0,0,1995,0,47.7468,-121.98,1760,7082
3,1.0,1810,13068,1.0,0,0,4,7,1360.0,450,1941,0,47.4482,-122.462,1400,13068
4,2.0,2710,4750,1.0,0,0,4,7,1460.0,1250,1919,0,47.6756,-122.305,1700,3800
4,1.5,1780,5100,1.0,0,0,3,7,1320.0,460,1953,0,47.6944,-122.288,1880,5100
5,3.5,3700,7055,2.0,0,0,3,9,3700.0,0,2014,0,47.5929,-122.057,3170,6527
5,2.5,3860,42733,1.0,0,3,4,8,2300.0,1560,1955,0,47.3117,-122.254,2520,19353
3,2.5,2030,217805,1.0,0,0,3,9,2030.0,0,1999,0,47.3942,-122.515,1870,109468
4,2.5,2460,4200,2.0,0,0,3,8,2460.0,0,1998,0,47.6041,-122.02,2460,4200
5,2.0,1720,9972,1.0,0,0,4,8,1720.0,0,1951,0,47.6368,-122.218,2700,9023
3,1.0,1100,4080,1.0,0,0,4,7,900.0,200,1929,0,47.6872,-122.351,1170,4080
3,2.25,2470,11603,2.0,0,2,3,8,1540.0,930,1988,0,47.6569,-122.123,2850,11250
3,1.0,1060,9525,1.0,0,0,3,7,1060.0,0,1966,0,47.6855,-122.111,1630,9525
4,2.25,1890,7210,1.0,0,0,3,8,1890.0,0,1967,0,47.6342,-122.117,1920,7210
4,2.5,1750,9000,1.0,0,0,3,8,1410.0,340,1977,2003,47.6403,-122.105,2120,9600
3,1.75,1850,2860,1.5,0,0,5,8,1210.0,640,1931,0,47.5853,-122.39,1660,3120
4,3.0,2620,35124,2.0,0,0,3,9,2620.0,0,1987,0,47.3067,-122.116,2920,35807
3,2.5,1805,3402,2.0,0,0,3,7,1805.0,0,2009,0,47.3521,-122.212,2095,3402
5,2.5,3290,5029,2.0,0,0,3,8,3290.0,0,2004,0,47.5773,-122.056,2990,6441
4,2.75,2390,9300,1.0,0,0,3,8,1430.0,960,1979,0,47.6035,-122.206,1910,9348
4,2.5,2530,7563,1.0,0,0,3,7,1440.0,1090,1978,0,47.7762,-122.21,1960,7811
3,2.0,1050,18304,1.0,0,0,4,7,1050.0,0,1953,0,47.3206,-122.269,1690,15675
4,1.75,1320,4800,1.0,0,0,4,7,870.0,450,1930,0,47.5534,-122.365,940,4800
4,2.5,2560,5672,2.0,0,1,3,8,2560.0,0,2005,0,47.5222,-122.201,2190,6788
3,2.0,1570,7000,2.0,0,2,4,8,1050.0,520,1971,0,47.6061,-122.286,1990,6675
3,1.75,1440,7112,1.0,0,0,3,7,1180.0,260,1979,0,47.7304,-122.227,1570,9152
4,2.5,1810,13000,1.0,0,0,4,8,1470.0,340,1977,0,47.2202,-121.993,1850,13000
5,3.0,2520,13001,2.0,0,1,3,8,2010.0,510,1973,0,47.6385,-122.114,2170,8215
3,2.5,1180,932,3.0,0,0,3,8,1180.0,0,2010,0,47.638,-122.375,1180,2632
4,2.5,2590,4498,2.0,0,0,3,9,2590.0,0,2004,0,47.7047,-122.128,2660,5238
3,1.0,1900,33888,1.5,0,0,4,5,1900.0,0,1942,0,47.2738,-122.271,1430,19200
3,1.0,1400,7360,1.0,0,0,4,7,1400.0,0,1968,0,47.3123,-122.186,1600,8030
3,1.0,1220,7585,1.0,0,0,4,7,1220.0,0,1954,0,47.6094,-122.194,1380,8918
3,2.5,1656,108900,1.0,0,0,4,7,1656.0,0,1985,0,47.3758,-122.425,2030,29859
4,2.5,1900,5790,2.0,0,0,3,8,1900.0,0,1994,0,47.5691,-121.996,2030,5790
3,1.75,2600,7668,1.0,0,0,4,8,1300.0,1300,1968,0,47.3402,-122.046,1980,13664
3,1.75,2030,13700,1.0,0,0,3,8,1630.0,400,1976,0,47.7726,-122.197,2120,11200
4,2.75,2730,9112,1.0,0,2,3,9,1740.0,990,1996,0,47.4005,-122.312,3050,10454
3,2.25,1410,1332,2.0,0,0,3,7,1290.0,120,2004,0,47.5345,-122.069,1445,1290
3,2.5,2620,78843,1.0,0,3,4,7,1310.0,1310,1964,0,47.2584,-122.093,2330,130244
3,2.5,1690,4088,2.0,0,0,3,7,1690.0,0,2004,0,47.6779,-122.034,1950,4088
4,2.5,1677,7209,2.0,0,0,3,7,1677.0,0,2011,0,47.2957,-122.357,2236,7209
7,4.0,3150,7800,2.0,0,0,3,8,3150.0,0,2013,0,47.5259,-122.279,1880,6000
4,1.75,1710,7724,1.0,0,0,3,8,1710.0,0,1983,0,47.7721,-122.293,1940,7724
3,2.25,2070,15002,1.5,0,0,3,8,2070.0,0,1955,2013,47.7635,-122.274,2070,15002
3,1.5,1650,9936,1.0,0,0,3,7,1090.0,560,1967,0,47.3285,-122.328,1560,9890
2,1.0,1470,7137,1.0,0,0,3,7,1020.0,450,1941,0,47.7008,-122.352,1470,7067
4,2.75,3090,7650,2.0,0,2,3,8,2340.0,750,1959,1989,47.3622,-122.157,2760,10370
4,3.25,4400,186846,2.0,0,0,4,9,4400.0,0,1993,0,47.1593,-121.957,2280,186846
4,2.25,2030,2222,2.0,0,0,3,9,1610.0,420,2015,0,47.679,-122.375,1420,2222
3,1.75,1610,6205,1.0,0,0,4,7,1210.0,400,1979,0,47.3004,-122.383,1780,8056
3,1.0,1220,8119,1.0,0,0,4,7,1220.0,0,1955,0,47.6328,-122.236,1910,8119
3,2.0,1850,9550,1.0,0,0,3,8,1850.0,0,1988,0,47.3225,-122.273,2250,9550
4,1.5,1780,3120,1.5,0,3,3,8,1780.0,0,1926,0,47.5589,-122.264,1710,3600
3,1.0,1300,9000,1.0,0,0,3,7,1300.0,0,1956,0,47.7352,-122.337,1500,9600
4,1.5,1310,8250,1.0,0,0,3,7,1060.0,250,1953,0,47.425,-122.332,1260,8255
1,1.0,550,16345,1.0,0,0,3,4,550.0,0,1945,0,47.5181,-122.339,1100,9240
2,1.0,750,8125,1.0,0,0,4,6,750.0,0,1943,0,47.4727,-122.198,1340,8750
4,2.5,2300,7989,2.0,0,0,3,9,2300.0,0,1990,0,47.6273,-122.034,2280,8835
3,1.75,1590,9620,1.0,0,0,3,7,1590.0,0,1988,0,47.4815,-122.152,2980,9398
3,1.0,1250,7280,1.0,0,0,3,7,1250.0,0,1965,0,47.3414,-122.286,1450,7350
4,3.25,1860,4356,2.0,0,0,3,9,1860.0,0,1917,2005,47.6785,-122.351,1860,4356
4,2.5,1450,3600,1.5,0,0,3,7,1250.0,200,1902,0,47.5985,-122.298,1680,3600
3,1.0,1010,7690,1.0,0,0,4,6,1010.0,0,1958,0,47.4501,-122.176,1010,7619
4,2.0,2530,5650,1.5,0,0,4,8,1910.0,620,1910,0,47.5778,-122.382,1310,5750
4,2.5,2100,7208,2.0,0,0,3,8,2100.0,0,1974,0,47.4478,-122.128,2060,7480
2,1.0,2110,4920,1.5,0,0,3,7,1460.0,650,1911,0,47.6872,-122.339,1390,4732
3,2.5,1670,2575,2.0,0,0,3,8,1670.0,0,2000,0,47.531,-122.047,1670,2897
4,2.5,2755,4831,2.0,0,0,3,7,2755.0,0,2003,0,47.685,-122.039,2510,4831
4,2.5,3360,11637,2.0,0,0,3,11,3360.0,0,1990,0,47.3018,-122.342,3530,11205
3,2.0,1160,6120,1.0,0,0,3,7,1160.0,0,1947,0,47.6853,-122.293,1150,5100
3,2.5,1520,5649,2.0,0,0,4,7,1520.0,0,1989,0,47.7221,-122.162,1540,5000
3,2.5,1740,5267,2.0,0,0,3,7,1740.0,0,1999,0,47.3777,-122.023,2180,5000
3,2.5,2660,206480,1.0,0,0,3,8,2660.0,0,1989,0,47.6042,-121.956,2660,206736
4,2.25,1820,20349,1.0,0,0,5,8,1340.0,480,1977,0,47.7415,-122.096,1270,12800
4,2.5,2650,30500,1.0,0,0,4,8,1680.0,970,1960,0,47.5535,-122.028,2650,30500
2,1.5,893,965,2.0,0,0,3,8,893.0,0,2007,0,47.6187,-122.301,1340,1436
3,2.0,1410,5760,1.0,0,0,3,7,1410.0,0,1985,0,47.3702,-122.185,1670,6222
3,2.25,1510,6071,1.0,0,0,4,7,1150.0,360,1985,0,47.3619,-122.077,1510,7271
3,1.0,990,4440,1.0,0,0,3,6,990.0,0,1943,0,47.522,-122.354,990,6771
4,1.75,2130,5080,1.5,0,0,3,8,2130.0,0,1914,1993,47.6427,-122.363,1900,5080
4,3.25,3640,3604,2.0,0,2,5,9,1960.0,1680,1913,0,47.6145,-122.284,1940,4600
4,2.0,1820,5000,1.5,0,1,3,7,1640.0,180,1945,0,47.6815,-122.269,2060,5000
4,2.75,3070,7201,2.0,0,0,3,9,3070.0,0,2006,0,47.4897,-122.147,2880,8364
2,2.5,1380,951,3.0,0,0,3,9,1380.0,0,2006,0,47.6654,-122.355,1430,3400
3,1.75,1995,18360,2.0,0,0,3,7,1995.0,0,1957,0,47.4129,-122.322,1980,13640
3,2.0,1870,8442,1.5,0,0,5,7,1060.0,810,1927,0,47.6964,-122.365,1640,6174
3,2.5,3080,8448,2.0,0,2,3,9,3080.0,0,2000,0,47.6469,-122.389,2500,6400
3,2.5,2490,4000,2.0,0,0,5,8,1670.0,820,1918,0,47.6403,-122.35,2310,4000
5,3.0,2870,5700,1.0,0,0,3,7,1950.0,920,1964,0,47.6621,-122.33,1730,5529
3,1.5,1870,42070,1.0,0,0,3,7,1870.0,0,1953,0,47.509,-122.313,1870,19965
3,2.5,1860,5321,2.0,0,0,3,7,1860.0,0,2000,0,47.3848,-122.033,1940,5205
4,2.5,2470,7539,2.0,0,0,3,9,2470.0,0,2006,0,47.7407,-122.226,2580,7539
2,1.0,770,5040,1.0,0,0,3,5,770.0,0,1930,0,47.5964,-122.299,1330,2580
4,3.5,3530,8126,2.0,0,0,3,10,3530.0,0,2007,0,47.6847,-122.2,2660,8126
4,2.5,3360,13636,2.0,0,0,3,10,3360.0,0,1987,0,47.6373,-122.042,2980,10615
2,1.0,1390,8336,1.0,0,0,4,6,910.0,480,1946,0,47.4646,-122.361,1610,7847
3,1.0,1470,6500,1.0,0,0,4,7,1470.0,0,1953,0,47.473,-122.362,1470,9300
4,1.0,1540,115434,1.5,0,0,4,7,1540.0,0,1923,0,47.4163,-122.22,2027,23522
4,1.75,1540,8311,1.0,0,0,4,7,1540.0,0,1950,0,47.7046,-122.293,1890,7996
3,1.0,1090,3523,1.0,0,0,4,6,1090.0,0,1969,0,47.3161,-122.182,1030,3200
3,2.0,1260,5460,1.0,0,0,3,7,1260.0,0,1972,0,47.7355,-122.18,1510,5460
4,1.0,3410,5000,2.0,0,0,5,8,2190.0,1220,1910,0,47.5807,-122.291,2550,5000
3,2.5,1630,2640,2.0,0,0,5,8,1630.0,0,1919,0,47.6452,-122.371,1630,3000
3,1.75,1870,7189,1.0,0,0,3,7,1270.0,600,1959,0,47.5412,-122.27,1780,6200
4,2.0,1650,3504,1.0,0,0,3,7,760.0,890,1951,2013,47.5803,-122.294,1480,3504
4,2.5,2390,9638,2.0,0,0,3,10,2390.0,0,1988,0,47.5598,-122.018,2630,9258
4,2.5,3030,9500,2.0,0,0,3,8,3030.0,0,1989,0,47.3511,-122.287,2650,9500
4,1.0,2170,12100,1.0,0,0,5,7,2170.0,0,1961,0,47.6893,-122.164,1270,12844
3,1.0,1060,9663,1.0,0,0,3,7,1060.0,0,1967,0,47.7244,-122.226,1320,10162
3,2.0,1460,11481,1.0,0,0,2,7,1170.0,290,1995,0,47.4493,-121.777,1540,9680
3,3.0,2060,3200,2.0,0,0,3,8,2060.0,0,1907,1984,47.637,-122.324,1760,2669
2,1.0,1500,6685,1.0,0,0,3,7,1190.0,310,1926,0,47.7186,-122.354,1420,6561
3,2.0,2730,15677,2.5,0,3,3,9,2730.0,0,1976,0,47.4612,-122.365,2040,12209
4,2.5,2790,8111,2.0,0,0,3,9,2480.0,310,2004,0,47.4492,-122.116,2550,7634
2,1.0,760,7272,1.0,0,0,4,7,760.0,0,1980,0,47.3205,-122.33,1370,7866
4,1.75,1760,6000,1.0,0,0,3,7,880.0,880,1946,0,47.6508,-122.373,2040,6000
4,2.5,2660,3672,2.0,0,0,5,8,1800.0,860,1910,0,47.6609,-122.324,1510,3825
1,1.0,580,1799,1.0,0,0,3,7,580.0,0,1908,2005,47.6829,-122.375,1260,4000
2,1.0,880,7575,1.0,0,0,4,7,880.0,0,1942,0,47.3757,-122.304,1800,7575
5,3.5,3500,10155,2.0,0,0,3,10,2570.0,930,1996,0,47.5415,-122.133,2940,10753
3,1.75,1430,20193,1.0,0,0,3,7,1430.0,0,1955,0,47.5619,-122.183,2140,18364
3,2.5,1720,4515,2.0,0,0,3,7,1720.0,0,2005,0,47.5426,-121.879,2220,4618
2,1.5,1280,2096,2.0,0,0,3,7,1080.0,200,2007,0,47.5872,-122.308,1340,7452
4,2.25,1800,9350,1.0,0,0,3,8,1800.0,0,1969,0,47.2959,-122.191,2060,8800
4,2.5,2030,7140,1.0,0,0,4,7,1400.0,630,1968,0,47.6244,-122.109,1800,7565
5,3.0,3610,7555,2.0,0,0,3,8,3610.0,0,2003,0,47.3534,-122.012,3610,7979
3,2.5,2480,9041,2.0,0,0,3,7,2480.0,0,2004,0,47.6797,-122.035,2480,6500
3,2.25,2570,47480,1.0,0,0,3,9,2570.0,0,1979,0,47.6854,-122.079,2570,106722
2,1.5,800,2119,2.0,0,0,3,7,800.0,0,2008,0,47.554,-122.362,1020,4800
3,2.75,2290,34548,2.0,0,3,4,7,2290.0,0,1984,0,47.3691,-122.163,399,275299
3,2.0,1700,4080,1.0,0,0,4,7,850.0,850,1941,0,47.6785,-122.393,1480,5100
2,1.75,2860,59612,1.0,1,4,3,8,1510.0,1350,1948,2003,47.3276,-122.389,2720,59612
4,3.5,3160,4200,2.0,0,4,3,8,2180.0,980,1999,0,47.5963,-122.292,2180,5200
3,1.5,1330,7125,2.0,0,0,3,7,1330.0,0,1968,0,47.7308,-122.194,1570,7350
4,2.25,1970,7902,1.0,0,0,3,8,1310.0,660,1960,0,47.7249,-122.298,1860,8021
5,2.25,2560,10360,1.0,0,0,4,8,1870.0,690,1966,0,47.5819,-122.126,2070,7875
3,1.75,1870,9897,1.0,0,0,4,8,1870.0,0,1960,0,47.5505,-122.221,1900,10005
5,2.5,2570,9600,1.0,0,2,3,8,1620.0,950,1956,0,47.7216,-122.282,2680,9900
2,1.5,1000,1251,2.0,0,0,3,7,930.0,70,2006,0,47.6529,-122.384,1420,1187
2,1.75,1740,4736,1.5,0,2,4,7,1040.0,700,1907,0,47.5994,-122.287,2020,4215
4,2.0,1740,6369,1.0,0,0,5,6,870.0,870,1954,0,47.7461,-122.332,1560,7200
5,2.75,3230,13572,1.0,0,2,3,8,1880.0,1350,1965,0,47.4393,-122.347,2910,15292
3,2.5,1600,3073,3.0,0,0,3,8,1600.0,0,2009,0,47.5934,-122.298,1130,2921
4,2.0,1820,8400,1.0,0,0,5,7,1300.0,520,1956,0,47.7615,-122.329,1700,9450
5,3.5,4750,8234,2.0,0,2,3,10,3350.0,1400,2013,0,47.3574,-122.318,2160,14496
2,1.0,1170,6543,1.0,0,0,3,7,1170.0,0,1913,0,47.537,-122.385,1550,7225
5,2.0,1430,5600,1.5,0,0,3,6,1430.0,0,1947,0,47.5192,-122.266,1860,5980
4,2.25,2270,11997,1.0,0,2,4,7,1540.0,730,1959,0,47.4095,-122.296,1920,9634
3,1.5,1820,10608,1.0,0,0,4,7,1820.0,0,1962,0,47.3366,-122.306,1380,8976
5,2.5,2960,8968,1.0,0,0,4,8,1640.0,1320,1965,0,47.6233,-122.102,1890,9077
3,2.5,2370,4375,2.0,0,0,3,8,2370.0,0,2006,0,47.354,-121.999,2380,4606
3,1.75,2090,8910,1.0,0,0,3,8,1230.0,860,1975,0,47.7149,-122.222,2310,10695
4,2.25,2380,7400,1.0,0,0,4,8,1760.0,620,1979,0,47.3555,-122.149,1940,7400
4,2.25,2760,12100,2.0,0,0,4,9,2760.0,0,1976,0,47.6285,-122.058,2850,12410
5,3.0,3480,15185,2.0,0,0,4,8,3480.0,0,1964,0,47.5757,-122.216,3030,14257
6,3.0,3870,43787,2.0,0,0,3,8,2700.0,1170,1976,0,47.7642,-122.098,2600,35381
5,2.5,2180,8240,1.0,0,0,4,8,1220.0,960,1977,0,47.3122,-122.191,2050,7590
4,1.0,1650,8250,1.0,0,0,3,7,1650.0,0,1966,0,47.6366,-122.118,2240,9776
3,1.0,1060,9954,1.0,0,0,4,7,1060.0,0,1960,0,47.3801,-122.289,1620,8760
3,2.5,1970,6291,2.0,0,0,4,7,1970.0,0,1998,0,47.3627,-122.073,1980,8852
2,1.75,1060,1241,2.0,0,0,3,7,960.0,100,2008,0,47.5999,-122.3,1170,1400
4,1.75,1930,7650,1.0,0,0,4,8,1280.0,650,1981,0,47.3078,-122.386,1860,8800
4,2.5,1820,6753,2.0,0,0,3,7,1820.0,0,1994,0,47.3845,-122.032,1820,7107
3,3.0,3700,16857,1.0,0,0,3,10,2170.0,1530,2000,0,47.6956,-122.392,2320,12000
4,3.0,4120,14021,2.0,0,0,3,11,4120.0,0,2005,0,47.5985,-122.026,4390,14684
3,1.75,2090,7505,1.0,0,0,3,7,2090.0,0,1967,0,47.7326,-122.194,1510,7416
3,1.5,1750,5400,1.0,0,0,4,7,1050.0,700,1952,0,47.6799,-122.279,1750,5400
4,1.5,1810,3400,2.0,0,0,3,8,1810.0,0,1926,0,47.6264,-122.302,1770,3600
2,1.75,1340,7250,1.0,0,0,5,5,700.0,640,1949,0,47.408,-122.327,1830,9750
6,3.5,3720,11690,2.0,0,0,3,10,3720.0,0,2003,0,47.5699,-122.226,3030,11686
4,2.25,2170,9665,1.0,0,0,4,8,1300.0,870,1976,0,47.5444,-122.165,2170,12054
2,3.25,1840,1500,3.0,0,0,3,8,1840.0,0,2001,0,47.6595,-122.354,1910,2500
2,1.0,800,4850,1.0,0,0,4,7,800.0,0,1944,0,47.6639,-122.364,1150,4365
4,2.25,2020,4960,2.0,0,0,3,7,1710.0,310,1938,0,47.6867,-122.369,1590,4550
2,1.5,1480,7276,1.0,0,0,4,6,940.0,540,1978,0,47.4942,-122.166,1090,6710
4,2.5,2310,5362,2.0,0,4,4,8,2010.0,300,1928,0,47.6044,-122.284,2530,5960
6,2.0,2320,210830,2.0,0,0,4,8,2320.0,0,1962,0,47.398,-122.081,2540,217800
4,2.5,3150,5886,2.0,0,0,3,8,3150.0,0,2014,0,47.4787,-122.122,2650,5886
3,2.5,1660,3990,2.0,0,0,3,7,1660.0,0,2009,0,47.5298,-122.268,1670,4050
4,1.5,1940,8970,1.5,0,0,3,7,1270.0,670,1980,0,47.7297,-122.326,1960,8470
4,1.0,1720,4410,1.5,0,2,3,7,1720.0,0,1928,0,47.6791,-122.402,2140,4500
2,1.0,1170,8925,1.0,0,2,3,6,1170.0,0,1911,0,47.4017,-122.321,1380,7440
3,2.5,1790,3754,2.0,0,0,3,8,1790.0,0,2013,0,47.534,-121.841,1800,3393
3,1.75,1290,3870,1.0,0,0,5,7,1290.0,0,1916,0,47.5873,-122.29,2020,5850
4,2.5,2300,7707,2.0,0,0,3,8,2300.0,0,2004,0,47.3497,-122.044,2320,6035
4,3.5,2260,30250,2.0,0,0,3,7,2260.0,0,2013,0,47.4493,-122.281,1270,16350
4,2.5,1960,11798,2.0,0,0,3,8,1960.0,0,1999,0,47.3293,-122.205,2360,11785
4,2.5,3270,35445,2.0,0,0,3,11,3270.0,0,1989,0,47.548,-122.121,4180,32130
3,2.5,1690,1609,2.0,0,0,3,8,1150.0,540,2014,0,47.5521,-121.998,1690,1860
3,2.0,3110,44967,2.0,0,0,3,9,3020.0,90,1999,0,47.4343,-122.082,2150,44967
3,3.5,2460,14155,2.0,0,0,3,8,1900.0,560,2014,0,47.7743,-122.279,2440,14080
3,2.0,1690,10062,1.0,0,2,5,7,940.0,750,1928,0,47.5102,-122.241,2390,6650
3,1.75,1490,7150,1.0,0,0,5,6,1490.0,0,1967,0,47.5015,-122.124,1350,9100
2,1.0,720,212137,1.0,0,0,3,5,720.0,0,1982,0,47.422,-122.066,2010,109642
3,2.5,2430,15264,2.0,0,0,3,8,2430.0,0,1997,0,47.3805,-122.208,2260,10416
3,1.75,2140,13598,1.5,0,0,4,7,1620.0,520,1970,0,47.7139,-121.321,930,10150
3,3.0,2390,8993,2.0,0,0,3,8,1680.0,710,1988,0,47.3532,-122.306,1820,10362
2,2.0,1340,5350,1.5,0,0,3,8,1340.0,0,1941,0,47.6384,-122.403,2210,5350
